id_venta,fecha_venta,id_cliente,id_propiedad,ciudad,precio_venta,tipo_propiedad,canal_venta,porcentaje_comision,monto_comision
SALE005351,2024-03-04,CUST00636,PROP03103,Ciudad de México,798402,Casa,Corredor,0.049,39124
SALE005352,2024-02-27,CUST01285,PROP07528,Bogotá,464638,Departamento,Corredor,0.0309,14355
SALE005353,2024-07-20,CUST01010,PROP05444,Bogotá,602061,Casa,Directo,0.016,9651
SALE005354,2024-12-25,CUST00865,PROP00168,Ciudad de México,1044272,Casa,Corredor,0.0311,32526
SALE005355,2023-05-26,CUST00922,PROP07451,Ciudad de México,746503,Casa,Directo,0.0171,12799
SALE005356,2024-02-14,CUST02920,PROP07049,Bogotá,699695,Casa,Corredor,0.0398,27838
SALE005357,2023-11-02,CUST01268,PROP07116,Ciudad de México,424669,Departamento,Corredor,0.0342,14509
SALE005358,2024-03-21,CUST01618,PROP03292,Bogotá,292041,Departamento,Corredor,0.0421,12285
SALE005359,2024-02-25,CUST03162,PROP05392,Bogotá,198278,Departamento,Corredor,0.0367,7273
SALE005360,2024-09-05,CUST01012,PROP01736,Bogotá,312375,Departamento,Corredor,0.033,10317
SALE005361,2024-10-25,CUST02934,PROP04463,Bogotá,872110,Casa,Corredor,0.0448,39066
SALE005362,2023-11-15,CUST02162,PROP07281,Bogotá,729113,Casa,Directo,0.0138,10074
SALE005363,2024-12-24,CUST01887,PROP01549,Bogotá,411288,Departamento,Corredor,0.0394,16197
SALE005364,2024-03-02,CUST02039,PROP06094,Ciudad de México,780694,Casa,Corredor,0.0308,24024
SALE005365,2023-04-14,CUST02958,PROP04668,Bogotá,563224,Departamento,Directo,0.0156,8807
SALE005366,2023-11-18,CUST00972,PROP00847,Ciudad de México,1206442,Casa,Corredor,0.0403,48589
SALE005367,2023-02-15,CUST03226,PROP07868,Ciudad de México,3192043,Comercial,Corredor,0.045,143545
SALE005368,2023-08-25,CUST01203,PROP02953,Ciudad de México,1102966,Casa,Corredor,0.0396,43636
SALE005369,2024-01-13,CUST02664,PROP07093,Bogotá,2534227,Comercial,Corredor,0.0469,118806
SALE005370,2024-03-04,CUST01882,PROP00888,Ciudad de México,1745477,Casa,Corredor,0.037,64513
SALE005371,2024-07-13,CUST01161,PROP01917,Bogotá,592857,Departamento,Corredor,0.0449,26644
SALE005372,2024-06-15,CUST00411,PROP06508,Bogotá,415328,Comercial,Corredor,0.0348,14467
SALE005373,2023-01-27,CUST02272,PROP01312,Bogotá,3392228,Comercial,Corredor,0.0473,160331
SALE005374,2023-09-05,CUST01698,PROP04054,Bogotá,1150136,Casa,Directo,0.0135,15548
SALE005375,2023-10-04,CUST02964,PROP03127,Bogotá,522052,Casa,Corredor,0.0447,23350
SALE005376,2023-04-10,CUST01044,PROP03315,Ciudad de México,731602,Departamento,Corredor,0.0461,33715
SALE005377,2024-10-10,CUST01349,PROP02201,Bogotá,588987,Casa,Corredor,0.0333,19602
SALE005378,2024-07-01,CUST02320,PROP04265,Ciudad de México,436182,Departamento,Corredor,0.046,20075
SALE005379,2023-08-31,CUST02824,PROP01818,Bogotá,558946,Departamento,Directo,0.0129,7208
SALE005380,2023-02-23,CUST02731,PROP03181,Bogotá,1777543,Comercial,Directo,0.016,28355
SALE005381,2023-08-02,CUST00287,PROP05021,Ciudad de México,283795,Departamento,Directo,0.0152,4318
SALE005382,2023-11-25,CUST02600,PROP02944,Ciudad de México,2192282,Comercial,Corredor,0.0417,91445
SALE005383,2024-08-11,CUST02025,PROP05458,Bogotá,2703744,Comercial,Corredor,0.0458,123755
SALE005384,2023-07-08,CUST02995,PROP06180,Ciudad de México,499223,Departamento,Corredor,0.0466,23276
SALE005385,2024-09-08,CUST01493,PROP06868,Bogotá,644655,Casa,Corredor,0.035,22572
SALE005386,2024-03-03,CUST02011,PROP03937,Ciudad de México,334439,Departamento,Directo,0.0119,3977
SALE005387,2024-05-16,CUST00808,PROP05460,Bogotá,3051520,Comercial,Corredor,0.0317,96654
SALE005388,2024-06-20,CUST00181,PROP07299,Ciudad de México,334960,Departamento,Corredor,0.0441,14778
SALE005389,2024-02-26,CUST00806,PROP06203,Bogotá,494234,Casa,Corredor,0.0395,19534
SALE005390,2024-10-25,CUST02739,PROP05611,Bogotá,1118537,Casa,Corredor,0.033,36898
SALE005391,2023-09-05,CUST02324,PROP03746,Ciudad de México,590009,Casa,Corredor,0.0397,23403
SALE005392,2023-07-05,CUST02891,PROP03846,Ciudad de México,383101,Departamento,Corredor,0.0497,19036
SALE005393,2023-08-30,CUST00756,PROP03743,Bogotá,1633203,Comercial,Directo,0.0156,25441
SALE005394,2024-09-21,CUST01995,PROP01763,Bogotá,1231712,Casa,Directo,0.0187,23058
SALE005395,2023-10-23,CUST00023,PROP01184,Bogotá,448839,Casa,Directo,0.0109,4885
SALE005396,2024-10-27,CUST01645,PROP02858,Ciudad de México,438897,Departamento,Directo,0.019,8348
SALE005397,2024-04-08,CUST00751,PROP03897,Bogotá,182792,Departamento,Directo,0.0156,2848
SALE005398,2023-01-28,CUST01405,PROP02377,Bogotá,623663,Casa,Directo,0.0154,9604
SALE005399,2024-02-17,CUST02192,PROP02606,Bogotá,1239918,Comercial,Directo,0.0114,14107
SALE005400,2023-11-29,CUST02582,PROP05488,Ciudad de México,1107206,Casa,Corredor,0.0391,43332
SALE005401,2023-02-08,CUST00153,PROP05083,Bogotá,125618,Departamento,Corredor,0.0397,4985
SALE005402,2023-08-08,CUST01970,PROP00344,Bogotá,343664,Departamento,Corredor,0.0328,11272
SALE005403,2023-03-18,CUST02803,PROP07480,Bogotá,643406,Casa,Corredor,0.0367,23620
SALE005404,2023-11-26,CUST00506,PROP06066,Ciudad de México,1680974,Casa,Corredor,0.0476,79976
SALE005405,2023-02-17,CUST01645,PROP00635,Ciudad de México,344310,Departamento,Corredor,0.0307,10559
SALE005406,2024-07-15,CUST02213,PROP01238,Ciudad de México,605923,Casa,Corredor,0.0405,24523
SALE005407,2024-06-18,CUST02934,PROP03230,Bogotá,424010,Departamento,Corredor,0.0456,19348
SALE005408,2024-02-11,CUST01477,PROP04260,Ciudad de México,538909,Departamento,Corredor,0.0494,26597
SALE005409,2024-11-26,CUST02633,PROP04378,Ciudad de México,361974,Departamento,Corredor,0.0432,15623
SALE005410,2024-10-05,CUST01059,PROP07218,Bogotá,523134,Casa,Directo,0.0104,5442
SALE005411,2023-04-26,CUST02119,PROP02178,Bogotá,258660,Departamento,Directo,0.0172,4446
SALE005412,2024-09-19,CUST02466,PROP05482,Ciudad de México,182485,Departamento,Corredor,0.0446,8135
SALE005413,2023-06-17,CUST02579,PROP02924,Ciudad de México,362598,Departamento,Corredor,0.0407,14773
SALE005414,2024-10-30,CUST00397,PROP06407,Ciudad de México,233681,Departamento,Corredor,0.0376,8776
SALE005415,2023-08-24,CUST01379,PROP05275,Ciudad de México,4690282,Comercial,Corredor,0.0388,181951
SALE005416,2023-04-16,CUST00303,PROP05456,Ciudad de México,624920,Comercial,Directo,0.0195,12156
SALE005417,2023-04-21,CUST02293,PROP01329,Ciudad de México,1469636,Casa,Corredor,0.0477,70172
SALE005418,2023-03-06,CUST00590,PROP02094,Bogotá,171931,Departamento,Directo,0.0128,2207
SALE005419,2024-10-01,CUST00448,PROP05368,Ciudad de México,762791,Comercial,Corredor,0.0315,24013
SALE005420,2023-05-31,CUST01911,PROP06877,Bogotá,1173990,Casa,Corredor,0.0449,52711
SALE005421,2023-05-20,CUST01352,PROP01237,Ciudad de México,424955,Departamento,Directo,0.0153,6514
SALE005422,2024-03-03,CUST01363,PROP01434,Ciudad de México,287818,Departamento,Corredor,0.0428,12320
SALE005423,2023-10-09,CUST01631,PROP04088,Bogotá,1133487,Comercial,Corredor,0.0489,55401
SALE005424,2023-03-03,CUST00972,PROP02002,Ciudad de México,818127,Casa,Directo,0.0194,15895
SALE005425,2024-09-16,CUST03347,PROP01857,Ciudad de México,539620,Departamento,Corredor,0.0466,25148
SALE005426,2023-09-26,CUST03353,PROP01533,Ciudad de México,699100,Departamento,Directo,0.0126,8843
SALE005427,2023-01-28,CUST02078,PROP02050,Ciudad de México,209234,Departamento,Corredor,0.046,9630
SALE005428,2023-11-17,CUST01290,PROP06862,Bogotá,371365,Casa,Directo,0.0185,6859
SALE005429,2024-05-17,CUST00694,PROP04838,Ciudad de México,310422,Departamento,Directo,0.01,3106
SALE005430,2024-12-12,CUST00374,PROP01871,Bogotá,178931,Departamento,Directo,0.0141,2520
SALE005431,2023-07-04,CUST00560,PROP01728,Ciudad de México,857290,Casa,Corredor,0.0363,31085
SALE005432,2023-04-23,CUST00523,PROP05440,Ciudad de México,985941,Casa,Corredor,0.0469,46219
SALE005433,2024-11-30,CUST01781,PROP04964,Bogotá,345668,Departamento,Corredor,0.0322,11115
SALE005434,2023-09-14,CUST01279,PROP02301,Bogotá,696607,Departamento,Corredor,0.0424,29566
SALE005435,2023-03-02,CUST01906,PROP01496,Bogotá,1396643,Comercial,Corredor,0.0402,56122
SALE005436,2024-03-22,CUST02248,PROP02876,Ciudad de México,484264,Departamento,Corredor,0.0485,23487
SALE005437,2024-03-05,CUST02804,PROP00089,Ciudad de México,1554607,Casa,Directo,0.0147,22918
SALE005438,2024-12-10,CUST02109,PROP01929,Bogotá,149945,Departamento,Corredor,0.0315,4728
SALE005439,2024-12-23,CUST00109,PROP01039,Bogotá,268782,Departamento,Directo,0.0189,5078
SALE005440,2023-04-22,CUST00956,PROP03237,Bogotá,456318,Departamento,Corredor,0.042,19176
SALE005441,2024-08-06,CUST03440,PROP05894,Bogotá,451416,Departamento,Corredor,0.0434,19576
SALE005442,2024-08-01,CUST03074,PROP05547,Ciudad de México,1030783,Comercial,Corredor,0.0444,45767
SALE005443,2024-06-07,CUST03119,PROP07725,Ciudad de México,275769,Departamento,Directo,0.0183,5040
SALE005444,2023-09-11,CUST01413,PROP01868,Bogotá,1232539,Casa,Directo,0.0174,21430
SALE005445,2024-12-22,CUST01822,PROP07643,Bogotá,325762,Departamento,Corredor,0.0351,11449
SALE005446,2023-11-11,CUST03037,PROP03996,Bogotá,123321,Departamento,Corredor,0.0492,6062
SALE005447,2024-05-31,CUST03059,PROP06836,Bogotá,363080,Casa,Corredor,0.0329,11948
SALE005448,2024-07-13,CUST00737,PROP05068,Ciudad de México,2516613,Comercial,Corredor,0.0383,96355
SALE005449,2024-06-11,CUST02302,PROP04714,Ciudad de México,980449,Casa,Corredor,0.0406,39853
SALE005450,2024-06-15,CUST01301,PROP01443,Ciudad de México,705560,Departamento,Corredor,0.0311,21926
SALE005451,2023-04-19,CUST02548,PROP03906,Ciudad de México,1493873,Comercial,Directo,0.0112,16801
SALE005452,2023-06-16,CUST03373,PROP05530,Ciudad de México,243021,Departamento,Corredor,0.0338,8208
SALE005453,2023-11-07,CUST02829,PROP05780,Ciudad de México,479040,Departamento,Corredor,0.0474,22708
SALE005454,2024-09-27,CUST00875,PROP05081,Bogotá,653145,Departamento,Corredor,0.042,27450
SALE005455,2023-12-27,CUST01744,PROP03774,Ciudad de México,1126172,Comercial,Corredor,0.032,36054
SALE005456,2023-10-02,CUST00567,PROP00469,Bogotá,352112,Departamento,Corredor,0.0447,15724
SALE005457,2024-04-01,CUST02290,PROP00641,Bogotá,553329,Departamento,Corredor,0.0391,21649
SALE005458,2023-04-16,CUST03121,PROP03932,Bogotá,403987,Departamento,Corredor,0.0332,13405
SALE005459,2024-10-13,CUST02291,PROP00437,Ciudad de México,520309,Departamento,Corredor,0.0412,21452
SALE005460,2024-05-15,CUST03433,PROP04301,Ciudad de México,289095,Departamento,Directo,0.0138,4002
SALE005461,2024-12-15,CUST01976,PROP05150,Bogotá,370895,Departamento,Directo,0.0165,6113
SALE005462,2023-10-25,CUST00731,PROP00956,Bogotá,460010,Departamento,Corredor,0.0496,22819
SALE005463,2024-04-15,CUST02405,PROP04618,Bogotá,1801193,Comercial,Corredor,0.0446,80246
SALE005464,2024-05-21,CUST02939,PROP03693,Ciudad de México,207911,Departamento,Corredor,0.0402,8368
SALE005465,2024-09-24,CUST00783,PROP01686,Bogotá,898782,Casa,Corredor,0.0423,37976
SALE005466,2024-11-29,CUST03329,PROP00285,Ciudad de México,302207,Departamento,Directo,0.0177,5360
SALE005467,2023-11-25,CUST02422,PROP04933,Ciudad de México,799105,Departamento,Corredor,0.0346,27648
SALE005468,2024-02-03,CUST00671,PROP05512,Ciudad de México,499381,Departamento,Corredor,0.0327,16332
SALE005469,2024-02-14,CUST01036,PROP02485,Bogotá,728290,Casa,Corredor,0.0415,30238
SALE005470,2023-12-31,CUST02448,PROP01163,Ciudad de México,167136,Departamento,Corredor,0.0449,7506
SALE005471,2023-06-29,CUST01369,PROP06810,Bogotá,140005,Departamento,Directo,0.0142,1991
SALE005472,2023-09-07,CUST01603,PROP04755,Bogotá,558283,Departamento,Corredor,0.0339,18912
SALE005473,2023-10-30,CUST01422,PROP02963,Bogotá,608129,Casa,Directo,0.0164,9961
SALE005474,2023-03-30,CUST03142,PROP01438,Ciudad de México,1609594,Casa,Corredor,0.0435,70074
SALE005475,2023-08-05,CUST00006,PROP01572,Bogotá,596738,Casa,Directo,0.0179,10673
SALE005476,2023-06-17,CUST01603,PROP04010,Bogotá,798004,Casa,Corredor,0.0417,33296
SALE005477,2023-10-22,CUST01693,PROP07864,Ciudad de México,428998,Departamento,Directo,0.0137,5859
SALE005478,2023-11-18,CUST01111,PROP04873,Bogotá,206691,Departamento,Corredor,0.0344,7106
SALE005479,2023-12-03,CUST01209,PROP04743,Ciudad de México,1396113,Casa,Corredor,0.0308,43069
SALE005480,2023-01-09,CUST00853,PROP06674,Bogotá,2065411,Comercial,Directo,0.014,28932
SALE005481,2024-09-21,CUST01333,PROP06281,Ciudad de México,2695654,Comercial,Corredor,0.0454,122392
SALE005482,2024-04-22,CUST02476,PROP00390,Ciudad de México,614575,Departamento,Corredor,0.0451,27691
SALE005483,2024-11-20,CUST00255,PROP02246,Bogotá,165922,Departamento,Corredor,0.0488,8103
SALE005484,2023-06-23,CUST01747,PROP00557,Bogotá,486273,Departamento,Corredor,0.0304,14764
SALE005485,2023-04-03,CUST02414,PROP06550,Ciudad de México,370315,Departamento,Corredor,0.0335,12417
SALE005486,2024-01-15,CUST02582,PROP02001,Bogotá,494163,Departamento,Corredor,0.0432,21359
SALE005487,2024-01-03,CUST00904,PROP07759,Ciudad de México,465527,Departamento,Corredor,0.0408,19010
SALE005488,2023-02-24,CUST03330,PROP02505,Bogotá,371461,Departamento,Corredor,0.0444,16478
SALE005489,2023-12-11,CUST01327,PROP03526,Ciudad de México,193372,Departamento,Corredor,0.0378,7304
SALE005490,2023-04-22,CUST03034,PROP01111,Ciudad de México,1040656,Casa,Directo,0.0135,14077
SALE005491,2023-02-21,CUST00145,PROP06143,Bogotá,442307,Departamento,Corredor,0.044,19450
SALE005492,2024-03-22,CUST01810,PROP05329,Ciudad de México,253138,Departamento,Corredor,0.0382,9663
SALE005493,2023-02-02,CUST02144,PROP04320,Ciudad de México,1575088,Casa,Corredor,0.0352,55415
SALE005494,2024-03-09,CUST02430,PROP01277,Bogotá,336353,Departamento,Corredor,0.036,12119
SALE005495,2023-03-26,CUST01626,PROP07328,Bogotá,270365,Departamento,Directo,0.0122,3297
SALE005496,2024-06-17,CUST02794,PROP07397,Bogotá,981306,Casa,Corredor,0.0302,29658
SALE005497,2023-09-21,CUST02122,PROP03267,Ciudad de México,186304,Departamento,Directo,0.0169,3152
SALE005498,2023-10-20,CUST02561,PROP01401,Ciudad de México,844285,Comercial,Directo,0.0173,14646
SALE005499,2024-11-07,CUST01989,PROP06288,Ciudad de México,491851,Departamento,Directo,0.0179,8812
SALE005500,2024-10-10,CUST01555,PROP04226,Ciudad de México,747025,Departamento,Directo,0.0118,8809
SALE005501,2023-09-20,CUST02646,PROP02036,Bogotá,784463,Comercial,Corredor,0.0483,37873
SALE005502,2024-01-18,CUST01246,PROP05571,Ciudad de México,544526,Departamento,Directo,0.0133,7249
SALE005503,2023-02-26,CUST00439,PROP07209,Bogotá,1473731,Casa,Corredor,0.0479,70576
SALE005504,2024-01-14,CUST01669,PROP05811,Bogotá,443905,Departamento,Corredor,0.0354,15734
SALE005505,2023-03-10,CUST01317,PROP07182,Bogotá,1027424,Casa,Corredor,0.0308,31688
SALE005506,2023-03-14,CUST02283,PROP07118,Ciudad de México,279176,Departamento,Corredor,0.0404,11268
SALE005507,2024-07-08,CUST03335,PROP07134,Bogotá,628262,Departamento,Corredor,0.0406,25511
SALE005508,2024-10-05,CUST00370,PROP07601,Bogotá,326070,Departamento,Corredor,0.048,15657
SALE005509,2023-03-23,CUST02347,PROP05864,Ciudad de México,133445,Departamento,Directo,0.0167,2228
SALE005510,2023-08-11,CUST02356,PROP01457,Ciudad de México,163477,Departamento,Directo,0.0183,2985
SALE005511,2024-05-05,CUST01505,PROP04635,Bogotá,438866,Departamento,Corredor,0.0471,20653
SALE005512,2024-04-09,CUST00555,PROP06567,Bogotá,743056,Casa,Corredor,0.0398,29541
SALE005513,2024-11-23,CUST01080,PROP01353,Ciudad de México,608142,Departamento,Corredor,0.0482,29291
SALE005514,2024-04-07,CUST00368,PROP00932,Ciudad de México,318482,Departamento,Corredor,0.0445,14164
SALE005515,2024-03-23,CUST01058,PROP05642,Ciudad de México,1196530,Casa,Directo,0.0111,13272
SALE005516,2024-11-26,CUST02847,PROP01885,Ciudad de México,510890,Departamento,Directo,0.0125,6382
SALE005517,2024-09-15,CUST01350,PROP02948,Bogotá,399976,Comercial,Corredor,0.0321,12820
SALE005518,2023-05-16,CUST00192,PROP04181,Bogotá,177250,Departamento,Directo,0.0158,2806
SALE005519,2024-10-29,CUST01056,PROP04965,Ciudad de México,360680,Departamento,Corredor,0.0345,12430
SALE005520,2024-06-02,CUST00327,PROP06146,Bogotá,568184,Casa,Corredor,0.0488,27753
SALE005521,2023-09-25,CUST01077,PROP04303,Bogotá,909940,Casa,Corredor,0.0479,43556
SALE005522,2024-01-02,CUST02337,PROP00412,Ciudad de México,985617,Casa,Corredor,0.0459,45242
SALE005523,2024-10-14,CUST02368,PROP06745,Ciudad de México,346264,Departamento,Corredor,0.0476,16464
SALE005524,2024-01-28,CUST01739,PROP03994,Ciudad de México,487763,Departamento,Corredor,0.0469,22852
SALE005525,2024-04-27,CUST00028,PROP00121,Bogotá,895819,Casa,Corredor,0.0335,30016
SALE005526,2023-04-06,CUST01977,PROP01481,Bogotá,1219894,Casa,Corredor,0.0318,38822
SALE005527,2023-05-19,CUST02744,PROP05662,Ciudad de México,346694,Departamento,Corredor,0.044,15242
SALE005528,2024-10-16,CUST01698,PROP00009,Bogotá,236094,Departamento,Corredor,0.0368,8698
SALE005529,2023-03-31,CUST01137,PROP07809,Ciudad de México,481698,Departamento,Directo,0.0163,7832
SALE005530,2023-02-07,CUST01954,PROP04408,Ciudad de México,731985,Comercial,Directo,0.0163,11961
SALE005531,2024-01-29,CUST02526,PROP06968,Bogotá,1212154,Comercial,Directo,0.0186,22519
SALE005532,2023-05-08,CUST02869,PROP03276,Bogotá,755751,Casa,Corredor,0.0332,25116
SALE005533,2023-08-15,CUST03204,PROP04925,Ciudad de México,200069,Departamento,Corredor,0.0477,9543
SALE005534,2024-11-13,CUST00282,PROP07981,Ciudad de México,271558,Departamento,Corredor,0.0365,9909
SALE005535,2024-12-29,CUST01913,PROP00500,Bogotá,180624,Departamento,Directo,0.0189,3415
SALE005536,2023-04-11,CUST01904,PROP07053,Ciudad de México,410632,Departamento,Directo,0.012,4942
SALE005537,2024-11-23,CUST01657,PROP06030,Ciudad de México,2059563,Casa,Corredor,0.0332,68381
SALE005538,2024-12-05,CUST03288,PROP02698,Ciudad de México,422822,Departamento,Corredor,0.0423,17891
SALE005539,2023-12-06,CUST02246,PROP04241,Bogotá,223598,Departamento,Corredor,0.0481,10749
SALE005540,2023-04-26,CUST02859,PROP04497,Ciudad de México,423846,Departamento,Corredor,0.0397,16842
SALE005541,2023-08-18,CUST00409,PROP02975,Bogotá,236233,Departamento,Corredor,0.0316,7476
SALE005542,2024-06-25,CUST01497,PROP00686,Ciudad de México,946751,Casa,Corredor,0.0474,44881
SALE005543,2024-06-05,CUST02870,PROP05681,Bogotá,650062,Departamento,Corredor,0.04,25970
SALE005544,2024-06-26,CUST02007,PROP00755,Bogotá,854627,Casa,Corredor,0.0401,34276
SALE005545,2024-10-25,CUST00283,PROP07770,Bogotá,194260,Departamento,Corredor,0.0343,6667
SALE005546,2023-12-14,CUST01089,PROP04579,Ciudad de México,4363648,Comercial,Corredor,0.034,148241
SALE005547,2023-03-11,CUST02843,PROP02148,Ciudad de México,150710,Departamento,Corredor,0.0422,6359
SALE005548,2024-01-08,CUST02641,PROP05323,Ciudad de México,310695,Departamento,Directo,0.0143,4444
SALE005549,2024-07-23,CUST02754,PROP07376,Bogotá,244365,Departamento,Directo,0.0115,2804
SALE005550,2023-12-21,CUST02195,PROP02653,Ciudad de México,462733,Departamento,Directo,0.0198,9149
SALE005551,2024-10-15,CUST03351,PROP06893,Bogotá,199027,Departamento,Corredor,0.0309,6156
SALE005552,2024-02-28,CUST02931,PROP04882,Bogotá,408351,Departamento,Directo,0.0104,4260
SALE005553,2023-10-19,CUST01207,PROP06091,Bogotá,2049766,Comercial,Directo,0.0198,40556
SALE005554,2023-12-12,CUST02728,PROP02315,Bogotá,804673,Casa,Directo,0.0122,9828
SALE005555,2023-02-19,CUST01932,PROP07881,Ciudad de México,558860,Departamento,Corredor,0.0303,16923
SALE005556,2023-09-28,CUST00159,PROP04602,Ciudad de México,358178,Departamento,Corredor,0.038,13593
SALE005557,2023-04-11,CUST00090,PROP04057,Ciudad de México,2288496,Comercial,Corredor,0.0344,78661
SALE005558,2023-03-07,CUST03456,PROP02298,Ciudad de México,615452,Departamento,Corredor,0.0461,28382
SALE005559,2023-04-24,CUST00590,PROP04535,Bogotá,379530,Departamento,Directo,0.0125,4757
SALE005560,2024-07-12,CUST03295,PROP03680,Ciudad de México,166482,Departamento,Corredor,0.0463,7715
