id_propiedad,tipo_propiedad,ciudad,barrio,habitaciones,tamano_m2,precio_publicado,categoria_propiedad
PROP04300,Comercial,Bogotá,Salitre,0,589,2402890,Comercial
PROP04301,Departamento,Ciudad de México,Interlomas,1,67,316003,Residencial
PROP04302,Casa,Ciudad de México,Polanco,4,205,1012187,Residencial
PROP04303,Casa,Bogotá,Chicó,3,200,940230,Residencial
PROP04304,Departamento,Bogotá,Santa Bárbara,3,132,420272,Residencial
PROP04305,Casa,Bogotá,Santa Bárbara,3,253,974918,Residencial
PROP04306,Departamento,Ciudad de México,Condesa,2,75,405695,Residencial
PROP04307,Comercial,Bogotá,Cedritos,0,499,3256142,Comercial
PROP04308,Casa,Bogotá,Santa Bárbara,6,349,1040414,Residencial
PROP04309,Departamento,Ciudad de México,Polanco,3,176,539234,Residencial
PROP04310,Departamento,Ciudad de México,Condesa,3,91,304282,Residencial
PROP04311,Departamento,Bogotá,La Candelaria,2,68,231367,Residencial
PROP04312,Departamento,Bogotá,Salitre,2,87,374485,Residencial
PROP04313,Departamento,Bogotá,Chapinero,1,45,98358,Residencial
PROP04314,Departamento,Bogotá,El Poblado,2,104,318724,Residencial
PROP04315,Casa,Bogotá,Zona T,5,340,1051148,Residencial
PROP04316,Departamento,Ciudad de México,Interlomas,2,96,290943,Residencial
PROP04317,Casa,Ciudad de México,Santa Fe,3,230,1345814,Residencial
PROP04318,Casa,Ciudad de México,Del Valle,4,246,723258,Residencial
PROP04319,Departamento,Bogotá,El Poblado,3,129,526912,Residencial
PROP04320,Casa,Ciudad de México,Reforma,4,320,1617713,Residencial
PROP04321,Departamento,Ciudad de México,Interlomas,4,114,376789,Residencial
PROP04322,Departamento,Bogotá,Usaquén,3,130,568064,Residencial
PROP04323,Casa,Bogotá,Cedritos,3,204,477138,Residencial
PROP04324,Departamento,Ciudad de México,Santa Fe,4,175,899432,Residencial
PROP04325,Departamento,Ciudad de México,San Ángel,2,120,388236,Residencial
PROP04326,Comercial,Bogotá,Salitre,0,545,2626869,Comercial
PROP04327,Comercial,Ciudad de México,Coyoacán,0,114,815380,Comercial
PROP04328,Casa,Ciudad de México,Roma Norte,3,289,1299560,Residencial
PROP04329,Casa,Ciudad de México,Reforma,4,366,1556930,Residencial
PROP04330,Departamento,Bogotá,Zona T,3,161,592259,Residencial
PROP04331,Departamento,Ciudad de México,Polanco,2,100,337844,Residencial
PROP04332,Casa,Bogotá,Chapinero,3,310,1006873,Residencial
PROP04333,Departamento,Ciudad de México,Roma Norte,3,120,623908,Residencial
PROP04334,Departamento,Ciudad de México,Reforma,2,95,243422,Residencial
PROP04335,Departamento,Bogotá,Santa Bárbara,2,125,290303,Residencial
PROP04336,Casa,Ciudad de México,San Ángel,3,377,1270524,Residencial
PROP04337,Departamento,Bogotá,Chicó,3,58,115284,Residencial
PROP04338,Casa,Ciudad de México,Condesa,3,153,852681,Residencial
PROP04339,Departamento,Bogotá,Santa Bárbara,2,156,675054,Residencial
PROP04340,Departamento,Ciudad de México,Del Valle,1,168,763743,Residencial
PROP04341,Departamento,Bogotá,Rosales,3,92,319333,Residencial
PROP04342,Departamento,Ciudad de México,Del Valle,2,114,547542,Residencial
PROP04343,Comercial,Ciudad de México,Lomas de Chapultepec,0,397,2126811,Comercial
PROP04344,Departamento,Ciudad de México,Polanco,2,87,379560,Residencial
PROP04345,Departamento,Bogotá,El Poblado,2,176,696499,Residencial
PROP04346,Departamento,Ciudad de México,Santa Fe,3,55,172290,Residencial
PROP04347,Departamento,Bogotá,El Poblado,2,82,254417,Residencial
PROP04348,Departamento,Ciudad de México,Coyoacán,3,164,876425,Residencial
PROP04349,Departamento,Ciudad de México,Coyoacán,2,160,603832,Residencial
PROP04350,Comercial,Ciudad de México,Santa Fe,0,544,3615141,Comercial
PROP04351,Casa,Ciudad de México,Condesa,3,266,1428649,Residencial
PROP04352,Departamento,Bogotá,Santa Bárbara,1,132,568203,Residencial
PROP04353,Departamento,Ciudad de México,San Ángel,1,122,590333,Residencial
PROP04354,Departamento,Bogotá,Zona T,3,123,226874,Residencial
PROP04355,Departamento,Ciudad de México,San Ángel,1,118,303928,Residencial
PROP04356,Casa,Ciudad de México,Condesa,5,257,962402,Residencial
PROP04357,Comercial,Ciudad de México,San Ángel,0,592,2461690,Comercial
PROP04358,Departamento,Ciudad de México,San Ángel,2,45,99755,Residencial
PROP04359,Casa,Bogotá,Salitre,4,376,1410034,Residencial
PROP04360,Departamento,Ciudad de México,Condesa,2,87,359004,Residencial
PROP04361,Departamento,Bogotá,Santa Bárbara,2,126,492935,Residencial
PROP04362,Departamento,Ciudad de México,Polanco,2,53,213584,Residencial
PROP04363,Departamento,Ciudad de México,Condesa,2,67,224680,Residencial
PROP04364,Comercial,Bogotá,Cedritos,0,219,1398845,Comercial
PROP04365,Departamento,Bogotá,Cedritos,2,160,355084,Residencial
PROP04366,Departamento,Bogotá,Chapinero,3,85,162518,Residencial
PROP04367,Comercial,Ciudad de México,Reforma,0,551,3080698,Comercial
PROP04368,Casa,Bogotá,El Poblado,2,164,632760,Residencial
PROP04369,Casa,Ciudad de México,Polanco,4,177,514338,Residencial
PROP04370,Comercial,Ciudad de México,Condesa,0,211,1258562,Comercial
PROP04371,Departamento,Bogotá,Zona T,2,93,349055,Residencial
PROP04372,Casa,Bogotá,Zona T,5,318,1406170,Residencial
PROP04373,Casa,Ciudad de México,Lomas de Chapultepec,3,323,1367624,Residencial
PROP04374,Casa,Bogotá,El Poblado,3,162,722357,Residencial
PROP04375,Casa,Ciudad de México,Reforma,3,155,622461,Residencial
PROP04376,Departamento,Bogotá,Rosales,2,179,323580,Residencial
PROP04377,Casa,Bogotá,Santa Bárbara,3,398,1579080,Residencial
PROP04378,Departamento,Ciudad de México,Del Valle,1,97,375067,Residencial
PROP04379,Departamento,Bogotá,Salitre,1,95,412977,Residencial
PROP04380,Departamento,Ciudad de México,Polanco,2,94,370074,Residencial
PROP04381,Comercial,Ciudad de México,Santa Fe,0,520,2592422,Comercial
PROP04382,Departamento,Bogotá,Santa Bárbara,3,147,474400,Residencial
PROP04383,Departamento,Bogotá,Salitre,1,138,292860,Residencial
PROP04384,Departamento,Bogotá,El Poblado,2,81,193464,Residencial
PROP04385,Comercial,Bogotá,Zona T,0,311,1845216,Comercial
PROP04386,Departamento,Ciudad de México,Interlomas,3,116,467885,Residencial
PROP04387,Casa,Ciudad de México,San Ángel,3,286,1665024,Residencial
PROP04388,Casa,Bogotá,Salitre,3,257,1239797,Residencial
PROP04389,Departamento,Bogotá,Santa Bárbara,2,134,296785,Residencial
PROP04390,Departamento,Bogotá,Usaquén,2,112,360703,Residencial
PROP04391,Casa,Bogotá,Usaquén,3,208,999998,Residencial
PROP04392,Comercial,Ciudad de México,Santa Fe,0,313,1439240,Comercial
PROP04393,Casa,Bogotá,Chapinero,6,397,1463397,Residencial
PROP04394,Departamento,Bogotá,Salitre,1,120,468180,Residencial
PROP04395,Comercial,Bogotá,Salitre,0,289,1633323,Comercial
PROP04396,Departamento,Ciudad de México,Lomas de Chapultepec,1,141,512263,Residencial
PROP04397,Departamento,Bogotá,El Poblado,2,125,339720,Residencial
PROP04398,Casa,Ciudad de México,Reforma,4,224,649262,Residencial
PROP04399,Departamento,Bogotá,Salitre,2,143,358563,Residencial
PROP04400,Casa,Ciudad de México,Condesa,4,260,1264284,Residencial
PROP04401,Departamento,Ciudad de México,Polanco,2,112,382958,Residencial
PROP04402,Comercial,Bogotá,Chicó,0,321,1993763,Comercial
PROP04403,Departamento,Ciudad de México,San Ángel,2,47,128358,Residencial
PROP04404,Departamento,Ciudad de México,Roma Norte,2,93,280831,Residencial
PROP04405,Casa,Bogotá,Cedritos,3,141,537219,Residencial
PROP04406,Departamento,Bogotá,Usaquén,2,57,241695,Residencial
PROP04407,Departamento,Ciudad de México,Lomas de Chapultepec,3,171,690838,Residencial
PROP04408,Comercial,Ciudad de México,Interlomas,0,141,774879,Comercial
PROP04409,Departamento,Ciudad de México,Santa Fe,3,125,327708,Residencial
PROP04410,Comercial,Ciudad de México,Santa Fe,0,416,3073619,Comercial
PROP04411,Departamento,Ciudad de México,Condesa,2,96,503976,Residencial
PROP04412,Departamento,Ciudad de México,Coyoacán,4,97,442853,Residencial
PROP04413,Casa,Ciudad de México,Santa Fe,4,178,903315,Residencial
PROP04414,Casa,Bogotá,Santa Bárbara,3,369,928577,Residencial
PROP04415,Departamento,Ciudad de México,Santa Fe,2,105,552188,Residencial
PROP04416,Departamento,Bogotá,Salitre,2,130,264321,Residencial
PROP04417,Casa,Bogotá,Usaquén,2,344,1626708,Residencial
PROP04418,Departamento,Ciudad de México,Coyoacán,2,95,373698,Residencial
PROP04419,Departamento,Bogotá,Chapinero,3,45,192064,Residencial
PROP04420,Departamento,Bogotá,Zona T,2,141,359978,Residencial
PROP04421,Departamento,Bogotá,Usaquén,3,139,469862,Residencial
PROP04422,Departamento,Ciudad de México,San Ángel,3,82,386958,Residencial
PROP04423,Departamento,Ciudad de México,San Ángel,4,107,309647,Residencial
PROP04424,Departamento,Ciudad de México,Interlomas,2,67,353422,Residencial
PROP04425,Departamento,Bogotá,El Poblado,1,103,336649,Residencial
PROP04426,Departamento,Bogotá,Chicó,2,133,551380,Residencial
PROP04427,Casa,Bogotá,Santa Bárbara,2,357,1354692,Residencial
PROP04428,Departamento,Bogotá,Chapinero,3,109,449446,Residencial
PROP04429,Casa,Bogotá,El Poblado,4,293,1347839,Residencial
PROP04430,Casa,Bogotá,Chapinero,5,357,1244233,Residencial
PROP04431,Departamento,Bogotá,El Poblado,3,128,279056,Residencial
PROP04432,Casa,Bogotá,Cedritos,3,134,664934,Residencial
PROP04433,Departamento,Ciudad de México,Interlomas,2,161,718899,Residencial
PROP04434,Casa,Ciudad de México,San Ángel,5,295,1673715,Residencial
PROP04435,Comercial,Ciudad de México,Reforma,0,546,3104783,Comercial
PROP04436,Departamento,Ciudad de México,Roma Norte,3,119,420375,Residencial
PROP04437,Casa,Bogotá,Zona T,3,187,448499,Residencial
PROP04438,Departamento,Ciudad de México,Roma Norte,2,126,561329,Residencial
PROP04439,Departamento,Bogotá,Chicó,2,118,362870,Residencial
PROP04440,Casa,Ciudad de México,Condesa,6,179,799142,Residencial
PROP04441,Departamento,Ciudad de México,Coyoacán,1,134,443072,Residencial
PROP04442,Departamento,Ciudad de México,Interlomas,1,68,274465,Residencial
PROP04443,Departamento,Ciudad de México,Interlomas,3,77,193118,Residencial
PROP04444,Casa,Ciudad de México,Del Valle,6,392,1394016,Residencial
PROP04445,Departamento,Ciudad de México,Reforma,2,88,357186,Residencial
PROP04446,Comercial,Bogotá,Cedritos,0,559,2250241,Comercial
PROP04447,Departamento,Ciudad de México,Coyoacán,3,174,721501,Residencial
PROP04448,Departamento,Bogotá,Zona T,4,151,428006,Residencial
PROP04449,Casa,Ciudad de México,Santa Fe,4,366,1456148,Residencial
PROP04450,Departamento,Bogotá,La Candelaria,3,125,522629,Residencial
PROP04451,Casa,Bogotá,Cedritos,5,203,940493,Residencial
PROP04452,Departamento,Ciudad de México,Del Valle,2,93,337973,Residencial
PROP04453,Departamento,Bogotá,La Candelaria,2,61,155001,Residencial
PROP04454,Departamento,Ciudad de México,San Ángel,1,176,756512,Residencial
PROP04455,Comercial,Bogotá,Chicó,0,205,1080264,Comercial
PROP04456,Departamento,Ciudad de México,Roma Norte,2,132,365960,Residencial
PROP04457,Casa,Ciudad de México,Coyoacán,2,224,821788,Residencial
PROP04458,Departamento,Ciudad de México,Interlomas,2,70,319882,Residencial
PROP04459,Departamento,Bogotá,El Poblado,2,56,113503,Residencial
PROP04460,Departamento,Bogotá,La Candelaria,3,111,388498,Residencial
PROP04461,Comercial,Ciudad de México,Reforma,0,373,1745146,Comercial
PROP04462,Casa,Bogotá,Salitre,3,345,821660,Residencial
PROP04463,Casa,Bogotá,El Poblado,4,230,919873,Residencial
PROP04464,Departamento,Ciudad de México,Santa Fe,3,174,699275,Residencial
PROP04465,Departamento,Bogotá,Rosales,2,116,431922,Residencial
PROP04466,Departamento,Bogotá,Rosales,3,75,323193,Residencial
PROP04467,Comercial,Bogotá,Zona T,0,352,1817581,Comercial
PROP04468,Departamento,Bogotá,La Candelaria,3,162,589019,Residencial
PROP04469,Departamento,Ciudad de México,Del Valle,3,63,306035,Residencial
PROP04470,Departamento,Bogotá,Chicó,2,68,276018,Residencial
PROP04471,Departamento,Ciudad de México,Roma Norte,3,121,643160,Residencial
PROP04472,Departamento,Bogotá,El Poblado,1,65,187610,Residencial
PROP04473,Casa,Bogotá,El Poblado,4,294,1283868,Residencial
PROP04474,Departamento,Ciudad de México,Del Valle,1,148,601355,Residencial
PROP04475,Casa,Bogotá,Usaquén,4,223,799390,Residencial
PROP04476,Casa,Ciudad de México,Del Valle,5,293,1113755,Residencial
PROP04477,Departamento,Ciudad de México,Reforma,1,132,589847,Residencial
PROP04478,Departamento,Bogotá,Santa Bárbara,1,89,265598,Residencial
PROP04479,Departamento,Ciudad de México,Interlomas,3,83,339219,Residencial
PROP04480,Comercial,Bogotá,Zona T,0,372,2298743,Comercial
PROP04481,Departamento,Bogotá,Cedritos,3,166,300371,Residencial
PROP04482,Departamento,Bogotá,El Poblado,4,153,541311,Residencial
PROP04483,Departamento,Ciudad de México,Lomas de Chapultepec,2,88,426577,Residencial
PROP04484,Departamento,Bogotá,Cedritos,2,171,348165,Residencial
PROP04485,Departamento,Ciudad de México,Polanco,4,132,533999,Residencial
PROP04486,Departamento,Ciudad de México,Reforma,2,46,117268,Residencial
PROP04487,Casa,Bogotá,Usaquén,3,268,1273804,Residencial
PROP04488,Casa,Bogotá,Chapinero,3,337,916376,Residencial
PROP04489,Departamento,Ciudad de México,Coyoacán,3,171,604830,Residencial
PROP04490,Departamento,Ciudad de México,Roma Norte,1,101,283498,Residencial
PROP04491,Casa,Bogotá,Chapinero,3,241,967678,Residencial
PROP04492,Departamento,Ciudad de México,Polanco,1,100,279794,Residencial
PROP04493,Comercial,Bogotá,Rosales,0,598,2262624,Comercial
PROP04494,Departamento,Ciudad de México,Lomas de Chapultepec,3,176,701674,Residencial
PROP04495,Casa,Ciudad de México,Roma Norte,4,125,352140,Residencial
PROP04496,Departamento,Ciudad de México,Lomas de Chapultepec,2,149,456583,Residencial
PROP04497,Departamento,Ciudad de México,Lomas de Chapultepec,2,90,470251,Residencial
PROP04498,Casa,Ciudad de México,Roma Norte,4,156,797763,Residencial
PROP04499,Departamento,Ciudad de México,Polanco,2,106,237090,Residencial
PROP04500,Departamento,Ciudad de México,Lomas de Chapultepec,2,142,375123,Residencial
PROP04501,Departamento,Bogotá,Rosales,2,120,257417,Residencial
PROP04502,Casa,Ciudad de México,Reforma,3,182,732137,Residencial
PROP04503,Departamento,Bogotá,Chapinero,3,48,164853,Residencial
PROP04504,Casa,Bogotá,Salitre,3,274,631472,Residencial
PROP04505,Departamento,Bogotá,Santa Bárbara,2,171,693728,Residencial
PROP04506,Departamento,Bogotá,Usaquén,2,133,368223,Residencial
PROP04507,Casa,Bogotá,Zona T,4,287,1210182,Residencial
PROP04508,Departamento,Ciudad de México,Reforma,2,150,537362,Residencial
PROP04509,Departamento,Bogotá,Rosales,2,54,192674,Residencial
PROP04510,Departamento,Ciudad de México,Reforma,1,158,852605,Residencial
PROP04511,Departamento,Bogotá,Cedritos,3,144,631620,Residencial
PROP04512,Casa,Bogotá,Rosales,4,150,416607,Residencial
PROP04513,Departamento,Bogotá,El Poblado,1,73,282323,Residencial
PROP04514,Departamento,Bogotá,La Candelaria,2,154,282228,Residencial
PROP04515,Departamento,Ciudad de México,Polanco,2,140,595182,Residencial
PROP04516,Departamento,Ciudad de México,Coyoacán,2,85,371621,Residencial
PROP04517,Departamento,Bogotá,Cedritos,3,108,214549,Residencial
PROP04518,Comercial,Bogotá,Cedritos,0,409,1898900,Comercial
PROP04519,Casa,Ciudad de México,Del Valle,3,375,1432032,Residencial
PROP04520,Departamento,Bogotá,El Poblado,2,157,507838,Residencial
PROP04521,Departamento,Bogotá,Chapinero,4,177,712842,Residencial
PROP04522,Comercial,Ciudad de México,Polanco,0,527,3280449,Comercial
PROP04523,Departamento,Bogotá,La Candelaria,1,73,238814,Residencial
PROP04524,Departamento,Ciudad de México,Santa Fe,3,47,230626,Residencial
PROP04525,Casa,Ciudad de México,Interlomas,4,335,1771333,Residencial
PROP04526,Departamento,Bogotá,Santa Bárbara,1,151,469819,Residencial
PROP04527,Departamento,Bogotá,Rosales,3,88,382452,Residencial
PROP04528,Comercial,Ciudad de México,Del Valle,0,515,3003316,Comercial
PROP04529,Casa,Bogotá,Zona T,5,358,1191489,Residencial
PROP04530,Departamento,Ciudad de México,Reforma,3,73,230950,Residencial
PROP04531,Departamento,Ciudad de México,Interlomas,2,81,412391,Residencial
PROP04532,Departamento,Bogotá,Rosales,4,155,390999,Residencial
PROP04533,Casa,Ciudad de México,Santa Fe,2,130,542146,Residencial
PROP04534,Departamento,Bogotá,La Candelaria,1,47,98286,Residencial
PROP04535,Departamento,Bogotá,Santa Bárbara,1,125,416747,Residencial
PROP04536,Comercial,Ciudad de México,Roma Norte,0,517,2360216,Comercial
PROP04537,Departamento,Ciudad de México,Condesa,2,126,677981,Residencial
PROP04538,Departamento,Ciudad de México,Roma Norte,3,138,410444,Residencial
PROP04539,Departamento,Bogotá,Chicó,2,48,94179,Residencial
PROP04540,Departamento,Ciudad de México,Reforma,3,148,799285,Residencial
PROP04541,Departamento,Bogotá,Usaquén,1,117,281461,Residencial
PROP04542,Comercial,Ciudad de México,Coyoacán,0,522,2601527,Comercial
PROP04543,Casa,Ciudad de México,Polanco,3,281,1011739,Residencial
PROP04544,Departamento,Ciudad de México,Coyoacán,3,143,337586,Residencial
PROP04545,Departamento,Ciudad de México,Lomas de Chapultepec,2,120,353270,Residencial
PROP04546,Departamento,Ciudad de México,Reforma,1,83,304134,Residencial
PROP04547,Departamento,Ciudad de México,Lomas de Chapultepec,2,131,607132,Residencial
PROP04548,Departamento,Ciudad de México,Roma Norte,2,128,329701,Residencial
PROP04549,Comercial,Ciudad de México,Roma Norte,0,576,4768841,Comercial
PROP04550,Departamento,Ciudad de México,Interlomas,1,139,735056,Residencial
PROP04551,Departamento,Ciudad de México,Lomas de Chapultepec,1,84,447421,Residencial
PROP04552,Departamento,Ciudad de México,Polanco,3,94,480053,Residencial
PROP04553,Departamento,Bogotá,Salitre,3,53,162841,Residencial
PROP04554,Departamento,Bogotá,Santa Bárbara,1,155,581098,Residencial
PROP04555,Departamento,Ciudad de México,Roma Norte,2,89,258830,Residencial
PROP04556,Departamento,Bogotá,Chapinero,2,59,147769,Residencial
PROP04557,Casa,Ciudad de México,Roma Norte,3,178,688019,Residencial
PROP04558,Departamento,Bogotá,Salitre,2,66,225757,Residencial
PROP04559,Departamento,Bogotá,Zona T,2,135,325421,Residencial
PROP04560,Departamento,Ciudad de México,Polanco,1,175,418119,Residencial
PROP04561,Comercial,Ciudad de México,Interlomas,0,287,2207067,Comercial
